lon,lat,target,slope,landuse,panarcurvature,profilecurvature,NDVI,Soil,sratumboundarydistance,geomorphictype,fracturedistance,geologicalrockdistance,rivernetworkdistance,DEM,geologicalstructure
110.682552619363,28.406426218582904,0,-0.27876917,-0.29650906,0.061805528,-0.25610235,-0.6497661,0.12438375,0.07058494,-0.20597248,-0.03502916,-0.3798687,0.2191999,-0.3073138,0.08240824
110.62877063622793,27.49782889666324,0,0.24909371,0.5953779,0.13169196,0.18452314,0.6621341,-0.1449181,0.020495411,0.11376916,-0.07512392,0.2797376,0.0,-0.52992666,0.019120714
109.765549866,27.8436209035,1,0.21731925,0.5415866,0.13169196,0.15478253,0.6621341,-0.1449181,0.0,0.17795748,-0.076221325,0.14363644,-0.05003391,0.44918767,0.0
110.2243459853874,27.69319560016629,0,-0.09854903,-0.29650906,0.13169196,-0.015129578,0.6621341,-0.1449181,-0.1107438,0.007639452,-0.047372606,0.15690637,0.073407084,-0.52992666,-0.11980563
110.3206759193326,28.594630582270323,0,-0.024972405,-0.29650906,0.061805528,0.15478253,-0.48711532,-0.1449181,0.077572934,0.17795748,-0.076221325,0.14363644,-0.05003391,0.44918767,0.0634597
110.59490753506324,28.8318160106094,0,0.24909371,-0.29650906,0.019793568,0.18452314,-0.6497661,-0.1449181,-0.1107438,-0.30122414,0.13058236,0.14363644,-0.05003391,0.2176154,-0.11980563
110.22233127315536,28.54240190472529,0,-0.27876917,-0.29650906,0.13169196,-0.09718881,-0.48711532,-0.1449181,0.08574249,0.17795748,-0.07512392,0.14363644,-0.05003391,0.44918767,0.08411552
110.664164283,27.5125171882,1,-0.27876917,-0.29650906,0.13169196,-0.015129578,0.6621341,-0.23770417,-0.04714875,0.11376916,0.010857516,0.2797376,-0.05003391,-0.43917856,-0.045858987
110.0104590027102,27.049477701671908,0,-0.34502846,-0.29650906,0.019793568,0.15478253,-0.6497661,0.12438375,0.07058494,-0.10804622,-0.047372606,0.2797376,0.05248923,-0.06782815,0.08240824
109.731940663,27.8925164106,1,-0.024972405,-0.29650906,0.019793568,0.15478253,-0.6497661,-0.1449181,0.089618094,0.17795748,-0.03502916,0.14363644,0.073407084,0.44918767,0.08431814
110.565832247,28.6469600472,1,-0.024972405,-0.29650906,-0.43201327,0.15478253,0.6621341,-0.1449181,0.07058494,0.17795748,0.031020287,0.14363644,0.0,0.44918767,0.08240824
110.37341664281256,27.797715697214414,0,-0.09854903,-0.29650906,-0.5142399,-0.52874833,-0.48711532,0.12438375,0.07058494,0.007639452,-0.047372606,-0.26613727,0.0,0.44918767,0.08240824
110.586389912,27.3966798132,1,-0.024972405,0.5953779,-0.10880066,0.15478253,0.61501485,-0.1449181,0.077572934,0.11376916,-0.07512392,0.2797376,0.0,-0.52992666,0.0634597
110.315277896,28.374731326,1,-0.024972405,-0.29650906,0.019793568,0.18452314,-0.48711532,-0.1449181,0.07058494,0.17795748,-0.047372606,0.14363644,0.05248923,0.44918767,0.08240824
109.708059499,27.4719589722,1,0.24909371,0.5953779,-0.05008363,-0.09718881,0.61501485,-0.1449181,-0.1107438,0.17795748,0.13058236,0.11367501,-0.05003391,0.2176154,-0.11980563
110.80364887661868,28.025493123123923,0,-0.024972405,-0.29650906,-0.05008363,-0.09718881,0.61501485,0.12438375,-0.1107438,-0.20597248,-0.047372606,0.14363644,0.05248923,0.2176154,-0.11980563
110.54061403491728,28.053620945272584,0,-0.27876917,-0.29650906,0.019793568,0.18452314,-0.6497661,-0.1449181,0.07058494,-0.20597248,-0.047372606,0.15690637,-0.05003391,-0.3073138,0.08240824
110.85467664791042,28.550589094102605,0,-0.27876917,-0.29650906,0.061805528,0.18452314,-0.6497661,0.12438375,-0.1107438,-0.20597248,0.13058236,-0.3798687,0.0,0.2176154,-0.11980563
110.355281637,27.4752873627,1,-0.09854903,-0.29650906,0.13169196,-0.015129578,-0.6497661,0.20304403,-0.1107438,-0.10804622,-0.047372606,-0.16373935,-0.09390611,-0.5392109,-0.11980563
109.870275138,26.676680923,1,-0.024972405,-0.29650906,0.13169196,-0.015129578,-0.6497661,0.12438375,-0.1107438,-0.20597248,-0.03502916,0.15690637,-0.05003391,-0.5392109,-0.11980563
110.60291117763876,27.446433635534937,0,-0.27876917,-0.29650906,-0.05008363,-0.5937405,-0.6497661,-0.18903372,-0.04714875,0.11376916,-0.03502916,0.2797376,0.073407084,-0.5711208,-0.045858987
110.592221238,28.0891814373,1,-0.47021136,-0.29650906,-0.10880066,-0.4197178,0.19743492,-0.18903372,-0.1107438,-0.20597248,0.13058236,-0.26613727,0.0,0.2176154,-0.11980563
109.233058793,27.313348937,1,-0.09854903,0.5953779,0.019793568,0.18452314,0.61501485,0.12438375,0.08574249,-0.10804622,-0.076221325,-0.5101453,-0.09390611,-0.06782815,0.08411552
110.17794526632224,28.54898636926532,0,-0.09854903,-0.29650906,-0.10880066,0.15478253,-0.6497661,-0.1449181,-0.04714875,0.17795748,-0.047372606,0.14363644,-0.09390611,0.2176154,-0.045858987
110.669724231,28.7855704873,1,-0.27876917,-0.29650906,-0.05008363,-0.25610235,-0.6497661,-0.1449181,0.0,0.17795748,-0.047372606,0.14363644,0.073407084,-0.06782815,0.0
109.711385966,27.841961798,1,0.24909371,-0.29650906,0.13169196,-0.015129578,0.61501485,-0.1449181,0.07058494,0.17795748,0.13058236,0.14363644,-0.1736689,0.44918767,0.08240824
110.57105328509648,28.118702935432832,0,-0.27876917,-0.29650906,-0.5142399,-0.25610235,-0.6497661,-0.18903372,0.0,-0.20597248,0.0,-0.26613727,-0.05003391,-0.06782815,0.0
110.031666042,27.1075133408,1,0.21731925,-0.29650906,0.13169196,0.15478253,0.62931603,0.12438375,0.08574249,-0.10804622,0.13058236,0.15690637,0.073407084,0.2176154,0.08411552
109.498883521,27.7475166691,1,-0.09854903,-0.29650906,0.13169196,-0.25610235,-0.6497661,0.12438375,0.0,0.007639452,-0.03502916,0.0,-0.09390611,0.2176154,0.0
110.552781432,28.8775153717,1,-0.27876917,-0.29650906,0.061805528,0.15478253,-0.48711532,-0.1449181,-0.1107438,0.007639452,0.031020287,0.14363644,0.073407084,-0.06782815,0.0
109.311106098,27.229179126,1,-0.09854903,-0.29650906,0.019793568,0.15478253,-0.6497661,-0.1449181,-0.1107438,-0.10804622,-0.03502916,-0.26613727,0.05248923,-0.5392109,-0.11980563
110.52158199197446,28.224451399702097,0,-0.34502846,-0.29650906,-0.43201327,-0.04824313,-0.6497661,-0.1449181,0.0,-0.20597248,0.13058236,-0.3798687,-0.09390611,-0.5392109,0.0
110.452224935,27.4002874387,1,-0.27876917,-0.29650906,0.019793568,0.18452314,0.061717357,-0.1449181,0.08574249,0.11376916,-0.03502916,0.2797376,0.05248923,-0.5392109,0.08411552
109.820559002,27.8086243006,1,0.24909371,0.5953779,0.019793568,0.15478253,0.19743492,-0.1449181,0.0,0.17795748,0.010857516,0.14363644,0.0,0.44918767,-0.11980563
109.622224547,26.9311248059,1,0.24909371,-0.29650906,0.13169196,-0.015129578,-0.48711532,0.12438375,0.077572934,0.3385595,-0.047372606,0.11367501,0.0,0.2176154,0.0634597
109.32038712316236,27.340604066738468,0,-0.09854903,-0.29650906,0.019793568,-0.015129578,-0.6497661,0.12438375,0.089618094,-0.10804622,-0.047372606,-0.5101453,-0.09390611,-0.3073138,0.08431814
109.6206166694555,26.10247772465973,0,0.24909371,-0.29650906,0.13169196,-0.25610235,-0.6497661,0.12438375,0.07058494,0.11376916,-0.047372606,0.15690637,0.0,-0.3073138,0.08240824
109.875550421,26.8266789116,1,0.24909371,-0.29650906,-0.05008363,-0.09718881,0.061717357,0.12438375,0.07058494,-0.10804622,-0.07512392,0.2797376,-0.05003391,-0.5392109,0.08240824
109.993606368,27.1202945972,1,-0.024972405,0.5953779,0.13169196,-0.015129578,0.6621341,0.12438375,-0.1107438,0.3385595,0.13058236,0.11367501,-0.05003391,0.44918767,-0.11980563
110.42438561749404,28.41602852561729,0,0.24909371,-0.29650906,-0.05008363,-0.015129578,0.61501485,0.34860805,0.07058494,0.17795748,-0.03502916,0.14363644,0.0,0.44918767,0.08240824
109.655550119,27.4891828349,1,0.24909371,0.5953779,0.13169196,-0.015129578,0.19743492,-0.1449181,-0.04714875,-0.10804622,0.13058236,0.11367501,0.05248923,0.2176154,-0.045858987
110.184726089,27.0886223747,1,-0.09854903,-0.29650906,-0.05008363,-0.25610235,0.45598328,0.12438375,0.089618094,-0.33374286,0.13058236,-0.16373935,-0.09390611,-0.3073138,0.08431814
110.724166112,28.7633436549,1,-0.34502846,-0.29650906,0.061805528,0.15478253,0.061717357,-0.1449181,0.07058494,-0.30122414,-0.076221325,0.14363644,0.073407084,-0.06782815,0.08240824
109.616108667,27.7111244655,1,0.24909371,-0.29650906,0.019793568,0.15478253,0.62931603,-0.1449181,0.08574249,0.17795748,-0.047372606,0.14363644,0.0,0.44918767,0.08411552
109.73201668856004,27.024726058049165,0,-0.09854903,-0.29650906,-0.32781467,-0.52874833,-0.6497661,0.12438375,0.07058494,0.3385595,0.13058236,0.11367501,-0.09390611,-0.3073138,0.08240824
109.77555175,26.1505721909,1,0.21731925,0.5953779,0.019793568,-0.015129578,0.61501485,0.12438375,-0.1107438,0.11376916,-0.03502916,0.15690637,0.0,-0.06782815,-0.11980563
110.28103469181649,28.168989471555356,0,-0.024972405,-0.29650906,0.019793568,0.18452314,-0.48711532,0.12438375,-0.04714875,-0.20597248,-0.047372606,0.15690637,0.0,0.2176154,-0.045858987
110.39678914067584,27.91801740091252,0,-0.5883543,-0.29650906,-0.43201327,0.18452314,-0.6497661,-0.1449181,0.0,-0.10804622,-0.076221325,0.2797376,0.073407084,-0.5392109,0.0
109.580835984,27.4636283525,1,0.21731925,0.5953779,0.019793568,0.18452314,0.62931603,-0.18903372,0.07058494,-0.10804622,0.13058236,-0.16373935,-0.05003391,0.2176154,0.08240824
110.793607294,28.8275099816,1,-0.09854903,-0.29650906,-0.43201327,-0.015129578,0.61501485,-0.1449181,-0.1107438,-0.30122414,-0.047372606,0.14363644,-0.05003391,0.2176154,-0.11980563
109.986390676,27.0839029743,1,0.24909371,-0.29650906,0.13169196,0.15478253,-0.48711532,0.12438375,0.089618094,0.3385595,-0.047372606,0.15690637,0.05248923,0.44918767,0.08431814
110.5054428305794,28.02728270335628,0,-0.024972405,-0.29650906,0.019793568,0.18452314,-0.6497661,-0.18903372,0.0,-0.10804622,0.13058236,-0.26613727,-0.09390611,-0.06782815,0.0
109.3691349636853,26.454168202737733,0,-0.024972405,-0.29650906,0.13169196,-0.015129578,0.061717357,-0.1449181,-0.04714875,0.11376916,-0.03502916,0.15690637,-0.1736689,-0.52992666,-0.045858987
109.553891757,26.1639034963,1,0.24909371,0.5953779,0.13169196,0.15478253,0.45598328,0.12438375,-0.04714875,0.11376916,0.13058236,0.15690637,0.073407084,-0.3073138,-0.045858987
110.70302188811596,28.506982625777745,0,-0.34502846,-0.29650906,-0.05008363,-0.25610235,-0.6497661,0.12438375,-0.04714875,-0.20597248,0.0,-0.3798687,0.3084187,-0.06782815,-0.045858987
110.064167954,27.3391809368,1,-0.024972405,-0.29650906,0.019793568,0.18452314,0.061717357,0.12438375,-0.1107438,-0.10804622,0.0,-0.3798687,0.05248923,-0.3073138,-0.11980563
110.3548018761694,28.0004341985354,0,-0.34502846,-0.29650906,0.019793568,-0.015129578,-0.6497661,0.12438375,0.07058494,-0.10804622,0.13058236,0.15690637,-0.09390611,-0.06782815,0.08240824
109.90805524213154,27.024004686829397,0,0.24909371,-0.29650906,-0.05008363,-0.09718881,0.061717357,-0.1449181,-0.04714875,-0.10804622,-0.07512392,0.2797376,-0.09390611,-0.5392109,-0.045858987
110.703892979,28.6902893946,1,-0.024972405,-0.29650906,0.061805528,0.15478253,0.061717357,0.44849265,0.0,0.17795748,-0.076221325,-0.3798687,0.0,0.44918767,0.0
110.55294693691344,27.539868066735075,0,-0.47021136,-0.29650906,-0.05008363,0.15478253,-0.6497661,-0.18903372,-0.1107438,0.11376916,-0.047372606,-0.26613727,0.0,-0.06782815,-0.11980563
110.200834011,27.374736015,1,0.21731925,0.5953779,0.13169196,0.15478253,0.6621341,0.12438375,0.0,0.3385595,-0.03502916,-0.16373935,-0.09390611,0.44918767,0.0
110.212225453,27.4033436489,1,-0.024972405,-0.29650906,0.13169196,0.18452314,0.62931603,0.12438375,0.07058494,-0.10804622,-0.07512392,-0.16373935,0.0,0.44918767,0.08240824
110.26063016730694,28.129316387541294,0,-0.024972405,-0.29650906,-0.05008363,-0.09718881,-0.48711532,0.20304403,0.0,-0.20597248,0.13058236,0.15690637,-0.09390611,-0.06782815,0.0
109.4427216651937,26.257348047068923,0,-0.27876917,0.5953779,0.13169196,-0.09718881,0.45598328,-0.1449181,0.089618094,-0.20597248,0.010857516,0.15690637,-0.05003391,-0.43917856,0.08431814
109.92897400413231,26.927215914581744,0,-0.024972405,-0.29650906,-0.10880066,-0.04824313,-0.6497661,0.12438375,0.07058494,-0.10804622,-0.03502916,0.11367501,-0.05003391,-0.06782815,0.08240824
110.36249664903248,28.171653580638743,0,0.24909371,-0.29650906,-0.10880066,-0.52874833,-0.6497661,-0.18903372,0.0,-0.20597248,-0.047372606,0.14363644,-0.09390611,-0.3073138,-0.11980563
109.920280677,27.7725086113,1,-0.024972405,-0.29650906,0.13169196,-0.25610235,-0.48711532,-0.1449181,0.07058494,0.17795748,-0.047372606,0.14363644,0.05248923,0.2176154,0.08240824
109.775559505,26.1833412031,1,0.24909371,0.5953779,0.019793568,0.15478253,0.19743492,0.12438375,0.0,0.007639452,-0.03502916,0.15690637,0.0,-0.06782815,0.0
109.72471856,27.484456131,1,-0.024972405,-0.29650906,0.13169196,0.18452314,0.62931603,-0.1449181,0.089618094,0.17795748,0.13058236,0.11367501,-0.09390611,0.2176154,0.08431814
110.39719219484468,27.50540699081109,0,-0.09854903,-0.29650906,0.13169196,-0.015129578,-0.6497661,-0.18903372,-0.04714875,0.11376916,-0.03502916,0.15690637,-0.05003391,-0.5392109,-0.045858987
109.757773477,26.9869590058,1,0.21731925,-0.29650906,-0.05008363,-0.25610235,0.45598328,0.12438375,0.07058494,0.3385595,0.0,0.11367501,0.0,-0.06782815,0.08240824
110.1028300779558,27.332025189613155,0,-0.09854903,-0.29650906,0.061805528,0.15478253,0.061717357,0.12438375,-0.1107438,-0.30122414,-0.047372606,-0.16373935,-0.1736689,0.2176154,-0.11980563
109.72294365659548,26.479511379214674,0,-0.024972405,-0.29650906,-0.05008363,-0.09718881,-0.6497661,-0.1449181,-0.1107438,-0.30122414,-0.07512392,0.15690637,0.073407084,-0.43917856,-0.11980563
110.626942057,27.4302925037,1,-0.09854903,-0.29650906,0.019793568,0.15478253,-0.48711532,-0.1449181,0.077572934,0.11376916,0.031020287,0.2797376,0.073407084,-0.43917856,0.0634597
109.88470134146417,27.131202988231383,0,-0.024972405,-0.29650906,0.019793568,-0.25610235,-0.48711532,-0.1449181,-0.1107438,-0.10804622,-0.07512392,0.15690637,-0.05003391,-0.5392109,-0.11980563
110.610834929,27.4002876937,1,-0.34502846,-0.29650906,0.13169196,-0.015129578,0.45598328,-0.23770417,0.089618094,0.11376916,0.031020287,0.2797376,0.0,-0.43917856,0.08431814
109.862497749,26.04223571,1,-0.09854903,0.5953779,0.13169196,0.18452314,0.62931603,-0.1449181,-0.1107438,-0.33374286,-0.07512392,0.15690637,0.05248923,-0.52992666,-0.11980563
110.36981510307926,28.279832872747715,0,-0.34502846,-0.29650906,-0.43201327,-0.4197178,-0.6497661,0.12438375,-0.1107438,-0.20597248,-0.076221325,-0.3798687,0.073407084,0.44918767,-0.11980563
110.07900925153284,27.02062151388199,0,-0.09854903,-0.29650906,0.061805528,-0.015129578,-0.6497661,-0.18903372,0.07058494,-0.10804622,-0.047372606,0.2797376,0.05248923,-0.5392109,0.08240824
110.78266700192664,27.878157689312808,0,-0.09854903,-0.29650906,0.13169196,0.15478253,-0.6497661,-0.23770417,-0.04714875,-0.10804622,0.13058236,-0.26613727,-0.05003391,-0.43917856,-0.045858987
110.12560839157096,27.0184365834895,0,-0.47021136,-0.29650906,-0.05008363,-0.015129578,-0.6497661,-0.1449181,0.089618094,-0.33374286,-0.07512392,-0.16373935,0.05248923,-0.5392109,0.08431814
109.77192489918232,27.735270641302392,0,-0.27876917,-0.29650906,0.13169196,-0.015129578,-0.48711532,-0.1449181,-0.04714875,0.17795748,0.13058236,0.14363644,-0.1736689,0.2176154,-0.045858987
110.575551234,27.9475157093,1,0.21731925,0.5415866,0.13169196,0.15478253,0.19743492,0.12438375,-0.1107438,0.17795748,0.13058236,0.14363644,-0.05003391,0.44918767,-0.11980563
110.76048117248132,27.80834960454116,0,-0.09854903,-0.29650906,-0.05008363,-0.25610235,-0.6497661,-0.23770417,0.07058494,0.11376916,0.13058236,-0.26613727,0.073407084,-0.43917856,0.08240824
109.746945445,25.9436208712,1,-0.47021136,-0.29650906,-0.32781467,-0.015129578,-0.6497661,-0.1449181,0.0,-0.33374286,-0.03502916,-0.5101453,0.2191999,-0.5392109,0.0
109.711662983,26.49640029,1,-0.024972405,-0.29650906,-0.05008363,-0.015129578,-0.6497661,0.12438375,-0.04714875,-0.30122414,-0.03502916,0.15690637,0.2191999,-0.3073138,-0.045858987
110.54837307856609,28.94048514787282,0,-0.47021136,-0.29650906,-0.5142399,-0.52874833,-0.6497661,-0.27576318,-0.1107438,-0.33374286,-0.07512392,-0.3798687,0.05248923,-0.06782815,-0.11980563
110.93444752,28.5141819391,1,-0.09854903,0.5953779,0.061805528,0.15478253,0.6621341,0.12438375,-0.1107438,-0.20597248,0.13058236,-0.3798687,0.0,0.2176154,-0.11980563
110.37542508726472,27.99580059059953,0,-0.27876917,-0.29650906,-0.43201327,0.15478253,-0.6497661,0.12438375,0.0,-0.10804622,-0.047372606,-0.3798687,0.0,0.44918767,-0.11980563
110.75617704544736,28.56185605463913,0,-0.47021136,-0.29650906,-0.32781467,-0.09718881,-0.48711532,-0.1449181,0.07058494,-0.20597248,-0.03502916,-0.3798687,0.073407084,-0.5392109,0.08240824
110.22060244799631,28.437870231381808,0,-0.27876917,-0.29650906,-0.43201327,-0.04824313,-0.6497661,-0.1449181,0.0,0.17795748,-0.047372606,0.14363644,-0.05003391,-0.06782815,0.0
110.81075443649796,28.389091035736485,0,-0.34502846,-0.29650906,0.061805528,0.15478253,-0.6497661,-0.1449181,0.07058494,-0.33374286,-0.047372606,-0.3798687,-0.05003391,-0.43917856,0.08240824
110.7337244173328,28.447730540560567,0,-0.34502846,-0.29650906,0.061805528,0.18452314,-0.6497661,-0.1449181,-0.1107438,-0.20597248,-0.047372606,-0.3798687,0.0,-0.06782815,-0.11980563
109.89787747000685,27.2757721667192,0,0.24909371,-0.29650906,0.13169196,-0.015129578,-0.6497661,0.12438375,0.07058494,0.3385595,-0.07512392,-0.16373935,-0.09390611,-0.3073138,0.08240824
109.50937247394124,26.287756434408244,0,-0.27876917,-0.29650906,-0.10880066,0.18452314,-0.48711532,0.12438375,-0.04714875,-0.30122414,-0.03502916,0.15690637,0.073407084,-0.5392109,-0.045858987
109.52716456946328,26.824481174336476,0,0.24909371,-0.29650906,-0.05008363,-0.015129578,-0.6497661,-0.18903372,0.08574249,0.3385595,-0.047372606,0.11367501,0.073407084,-0.3073138,0.08411552
110.919726572,28.9169579219,1,0.21731925,-0.29650906,0.13169196,-0.015129578,0.45598328,0.12438375,0.07058494,0.17795748,-0.07512392,0.14363644,-0.09390611,0.2176154,0.08240824
109.720033071448,27.79770989174812,0,-0.024972405,-0.29650906,0.061805528,-0.09718881,0.62931603,-0.1449181,0.07058494,0.17795748,-0.07512392,0.14363644,-0.09390611,0.2176154,0.08240824
109.761665413,26.1227925143,1,0.24909371,-0.29650906,0.061805528,-0.015129578,-0.6497661,0.12438375,0.07058494,-0.20597248,-0.047372606,0.15690637,0.05248923,-0.06782815,0.08240824
110.81267325964244,28.517465563109475,0,-0.024972405,-0.29650906,-0.10880066,0.18452314,-0.6497661,0.12438375,0.07058494,-0.20597248,-0.047372606,0.14363644,-0.09390611,-0.06782815,0.08240824
110.63231605204348,28.365855031205538,0,-0.47021136,-0.29650906,-0.43201327,0.15478253,-0.6497661,-0.1449181,-0.04714875,-0.20597248,-0.03502916,-0.3798687,-0.09390611,-0.3073138,-0.045858987
110.616383797,27.427231676,1,-0.34502846,-0.29650906,0.13169196,-0.015129578,0.45598328,-0.1449181,0.08574249,0.11376916,-0.07512392,0.2797376,-0.09390611,-0.52992666,0.08411552
109.733051242,26.9369550097,1,0.24909371,0.5953779,0.061805528,0.15478253,0.61501485,0.20304403,-0.1107438,0.3385595,0.0,0.11367501,-0.05003391,0.2176154,-0.11980563
109.591114417,27.4611251359,1,-0.34502846,-0.29650906,-0.10880066,0.15478253,-0.48711532,-0.18903372,-0.1107438,-0.10804622,-0.047372606,-0.16373935,0.05248923,-0.06782815,0.0
109.489996409,27.4091778793,1,0.24909371,0.5953779,0.13169196,-0.015129578,0.6621341,0.20304403,0.07058494,0.17795748,0.13058236,-0.16373935,0.05248923,0.2176154,0.08240824
109.52374798428544,26.624621131880907,0,-0.024972405,-0.29650906,0.13169196,0.15478253,-0.6497661,-0.18903372,0.077572934,0.11376916,-0.03502916,0.15690637,-0.09390611,-0.3073138,0.0634597
110.836108,28.4252940929,1,-0.024972405,-0.29650906,-0.05008363,-0.09718881,-0.48711532,0.12438375,0.08574249,-0.33374286,-0.03502916,-0.3798687,0.3084187,-0.3073138,0.08411552
109.782776435,26.159730432,1,-0.024972405,0.5415866,0.019793568,0.15478253,0.19743492,0.12438375,0.07058494,0.11376916,-0.03502916,-0.5101453,0.0,-0.06782815,0.08240824
110.899936007129,27.94127562312969,0,-0.27876917,-0.29650906,0.061805528,-0.09718881,-0.48711532,-0.1449181,0.089618094,-0.20597248,-0.076221325,0.14363644,-0.09390611,-0.3073138,0.08431814
109.729438672,27.716677418,1,0.24909371,0.5953779,0.13169196,-0.015129578,0.19743492,0.20304403,-0.1107438,0.17795748,-0.076221325,0.14363644,0.0,0.44918767,-0.11980563
109.92993609805586,27.29051383045856,0,-0.27876917,-0.29650906,0.13169196,0.15478253,0.061717357,0.12438375,-0.1107438,0.3385595,-0.07512392,-0.16373935,0.073407084,-0.06782815,-0.11980563
110.482498461,27.6808441941,1,-0.27876917,-0.29650906,-0.32781467,-0.25610235,0.61501485,-0.18903372,-0.04714875,-0.10804622,-0.03502916,0.14363644,-0.09390611,-0.5392109,-0.045858987
110.747224613,28.6914058476,1,0.21731925,0.5415866,0.13169196,-0.015129578,0.6621341,0.12438375,0.07058494,0.17795748,-0.076221325,-0.3798687,0.05248923,0.44918767,0.08240824
110.36532801662364,28.524400065368376,0,-0.024972405,-0.29650906,-0.05008363,0.15478253,-0.48711532,0.20304403,0.077572934,0.17795748,0.031020287,0.14363644,0.05248923,0.44918767,0.0634597
110.61585338336248,28.8986351149138,0,-0.09854903,-0.29650906,0.019793568,0.18452314,-0.6497661,-0.1449181,0.07058494,-0.33374286,0.031020287,-0.3798687,0.2191999,-0.3073138,0.08240824
109.2906669708151,27.33311559563428,0,-0.27876917,-0.29650906,0.13169196,-0.09718881,-0.6497661,0.12438375,0.0,-0.10804622,-0.047372606,-0.5101453,-0.09390611,-0.3073138,0.0
110.042219347,26.9869594856,1,0.24909371,-0.29650906,-0.05008363,-0.015129578,0.45598328,-0.18903372,0.07058494,-0.10804622,0.031020287,0.2797376,-0.09390611,-0.06782815,0.08240824
109.83980464452254,27.660864790043416,0,-0.27876917,-0.29650906,0.13169196,0.18452314,-0.6497661,0.20304403,-0.04714875,0.17795748,-0.03502916,0.14363644,0.2191999,0.2176154,-0.045858987
110.54157387485604,28.45785830002643,0,-0.09854903,-0.29650906,-0.05008363,-0.09718881,-0.6497661,0.12438375,0.07058494,0.17795748,0.13058236,-0.3798687,0.073407084,-0.06782815,0.08240824
109.668886173,26.4661196435,1,0.21731925,0.020099387,0.061805528,-0.09718881,0.19743492,0.12438375,-0.1107438,-0.30122414,0.13058236,0.0,0.05248923,0.2176154,-0.11980563
110.28469923547468,27.34627296976624,0,-0.09854903,-0.29650906,-0.10880066,0.18452314,0.061717357,0.20304403,-0.1107438,0.11376916,0.13058236,-0.16373935,-0.09390611,0.2176154,-0.11980563
110.939444948,28.0419579715,1,0.21731925,-0.29650906,0.019793568,-0.015129578,0.6621341,0.12438375,0.07058494,-0.20597248,-0.07512392,0.14363644,0.0,0.44918767,0.08240824
110.68186827360564,28.51699221457749,0,-0.024972405,-0.29650906,-0.05008363,-0.09718881,-0.48711532,0.12438375,0.089618094,-0.20597248,0.13058236,0.14363644,0.073407084,0.2176154,0.08431814
109.62613592026216,27.104388210116227,0,-0.09854903,-0.29650906,-0.10880066,0.15478253,-0.6497661,0.12438375,0.0,0.3385595,-0.07512392,-0.16373935,0.073407084,0.2176154,0.0
109.994722565,27.1150145179,1,-0.024972405,-0.29650906,0.019793568,0.15478253,0.6621341,0.12438375,-0.1107438,0.3385595,-0.047372606,0.11367501,-0.09390611,0.44918767,-0.11980563
111.01338367544508,28.739859831222496,0,0.24909371,-0.29650906,0.061805528,0.18452314,-0.6497661,0.12438375,-0.04714875,-0.20597248,-0.03502916,-0.3798687,0.0,0.44918767,-0.045858987
109.18249564,27.1094606914,1,0.24909371,-0.29650906,0.13169196,0.18452314,0.62931603,0.20304403,0.0,-0.10804622,-0.047372606,-0.16373935,0.0,-0.3073138,0.0
109.733606269,27.3030717729,1,0.24909371,-0.29650906,0.061805528,-0.09718881,0.61501485,-0.1449181,0.077572934,0.17795748,0.0,0.11367501,0.05248923,0.2176154,0.0634597
109.666388492,26.4575143423,1,-0.09854903,-0.29650906,0.019793568,0.15478253,0.61501485,0.12438375,0.07058494,-0.30122414,-0.047372606,0.15690637,-0.09390611,-0.06782815,0.08240824
109.934444101,27.8502889021,1,-0.024972405,-0.29650906,0.061805528,-0.09718881,0.62931603,-0.1449181,0.08574249,0.17795748,-0.047372606,0.14363644,-0.05003391,0.2176154,0.08411552
109.35951008320694,27.407215817322747,0,-0.024972405,-0.29650906,-0.10880066,0.15478253,-0.6497661,-0.18903372,0.0,-0.10804622,-0.047372606,-0.16373935,-0.09390611,-0.3073138,0.08431814
110.37192866922815,28.67219640900589,0,-0.024972405,-0.29650906,-0.32781467,-0.52874833,-0.6497661,-0.1449181,-0.04714875,0.17795748,0.0,0.14363644,0.05248923,-0.3073138,-0.045858987
109.47011135071448,26.6713736842546,0,0.24909371,-0.29650906,0.13169196,0.15478253,0.6621341,-0.18903372,-0.04714875,0.11376916,-0.047372606,0.15690637,-0.05003391,-0.3073138,-0.045858987
109.53034182033495,27.67760124483872,0,-0.09854903,-0.29650906,0.019793568,-0.09718881,0.061717357,0.12438375,-0.1107438,-0.10804622,-0.047372606,-0.16373935,-0.1736689,0.2176154,-0.11980563
110.86748957571284,27.99226668189523,0,-0.34502846,-0.29650906,-0.43201327,-0.04824313,-0.48711532,-0.1449181,0.07058494,-0.20597248,0.0,0.15690637,-0.05003391,-0.3073138,0.08240824
110.566391745,27.9230692337,1,0.21731925,0.5953779,0.13169196,-0.015129578,0.62931603,0.12438375,-0.1107438,0.007639452,-0.047372606,0.14363644,-0.09390611,0.44918767,-0.11980563
109.752219949,27.7247345397,1,-0.024972405,0.5953779,0.13169196,0.18452314,0.19743492,-0.1449181,-0.04714875,0.17795748,0.13058236,0.14363644,0.3084187,0.44918767,-0.045858987
110.732226043,27.6725098398,1,-0.024972405,-0.29650906,-0.10880066,-0.015129578,0.61501485,-0.18903372,-0.04714875,0.11376916,-0.076221325,0.15690637,-0.1736689,-0.3073138,-0.045858987
